file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\BeanShellAssertion.java,org.apache.jmeter.assertions.BeanShellAssertion,class,8,9,3,26,15,6,0,5,0,1,0,0,0,0,7,7,5,2,0,0,7,0,2,77,7,0,1,1,0,23,1,9,2,9,1,0,0,0,60,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\BSFAssertion.java,org.apache.jmeter.assertions.BSFAssertion,class,9,3,4,11,0,1,0,1,0,0,0,0,0,0,2,2,0,2,0,0,2,0,1,35,1,0,0,1,0,3,1,5,1,4,2,0,0,0,35,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\BSFAssertionBeanInfo.java,org.apache.jmeter.assertions.BSFAssertionBeanInfo,class,2,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\CompareAssertion.java,org.apache.jmeter.assertions.CompareAssertion,class,13,28,2,31,45,14,0,10,4,0,0,0,0,0,6,1,0,6,0,0,2,0,8,149,7,3,2,0,0,8,11,31,2,19,3,0,0,0,61,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\CompareAssertionBeanInfo.java,org.apache.jmeter.assertions.CompareAssertionBeanInfo,class,5,1,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,10,1,3,0,1,0,0,0,0,11,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\DurationAssertion.java,org.apache.jmeter.assertions.DurationAssertion,class,7,4,4,9,1,2,0,1,1,0,0,0,0,0,2,2,1,1,0,0,2,0,4,31,2,0,0,0,0,2,2,7,0,7,2,0,0,0,75,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\gui\AssertionGui.java,org.apache.jmeter.assertions.gui.AssertionGui,class,18,34,8,70,30,12,0,6,5,1,0,0,0,0,17,2,0,17,0,0,2,0,25,315,6,2,2,0,0,20,5,31,0,31,2,0,3,0,204,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\gui\BeanShellAssertionGui.java,org.apache.jmeter.assertions.gui.BeanShellAssertionGui,class,9,11,8,40,25,11,0,6,5,0,0,0,0,0,5,1,0,5,0,0,1,0,9,115,6,0,0,0,0,9,12,16,0,16,0,0,0,0,66,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\gui\DurationAssertionGui.java,org.apache.jmeter.assertions.gui.DurationAssertionGui,class,9,10,8,24,16,8,0,7,1,0,0,0,0,0,2,1,0,2,0,0,1,0,4,73,3,0,0,0,0,4,5,9,0,9,1,0,0,0,54,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-3.1\src\components\org\apache\jmeter\assertions\gui\HTMLAssertionGui.java,org.apache.jmeter.assertions.gui.HTMLAssertionGui,class,12,33,8,60,63,15,0,12,3,0,0,0,0,0,12,4,0,12,0,0,4,0,15,236,3,0,0,4,8,33,14,45,1,31,2,0,0,0,153,1
