file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\BeanShellAssertion.java,org.apache.jmeter.assertions.BeanShellAssertion,class,9,10,3,27,15,6,0,5,0,1,0,0,0,0,7,7,5,2,0,0,7,0,1,81,7,0,1,1,0,23,1,9,2,9,2,0,0,0,60,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\BSFAssertion.java,org.apache.jmeter.assertions.BSFAssertion,class,9,5,4,13,1,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,41,2,0,0,1,0,3,1,5,0,4,2,0,0,0,37,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\BSFAssertionBeanInfo.java,org.apache.jmeter.assertions.BSFAssertionBeanInfo,class,2,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\CompareAssertion.java,org.apache.jmeter.assertions.CompareAssertion,class,13,27,2,31,40,13,0,9,4,0,0,0,0,0,6,1,0,6,0,0,2,0,8,147,7,3,1,0,0,8,10,31,2,20,3,0,0,0,60,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\CompareAssertionBeanInfo.java,org.apache.jmeter.assertions.CompareAssertionBeanInfo,class,5,1,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,10,1,3,0,1,0,0,0,0,11,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\DurationAssertion.java,org.apache.jmeter.assertions.DurationAssertion,class,7,5,4,10,1,3,0,2,1,0,0,0,0,0,2,2,1,1,0,0,2,0,4,34,2,0,0,0,0,2,2,7,0,7,2,0,0,0,78,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\AssertionGui.java,org.apache.jmeter.assertions.gui.AssertionGui,class,21,44,8,88,78,16,0,6,9,1,0,0,0,0,21,2,0,21,0,0,2,0,32,394,7,2,2,0,0,25,15,49,0,38,2,0,3,0,218,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\BeanShellAssertionGui.java,org.apache.jmeter.assertions.gui.BeanShellAssertionGui,class,11,11,8,42,25,11,0,6,5,0,0,0,0,0,5,1,0,5,0,0,2,0,9,112,6,0,0,0,0,10,9,15,0,15,0,0,0,0,68,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\DurationAssertionGui.java,org.apache.jmeter.assertions.gui.DurationAssertionGui,class,9,10,8,24,16,8,0,7,1,0,0,0,0,0,2,1,0,2,0,0,1,0,4,73,3,0,0,0,0,4,5,9,0,9,1,0,0,0,54,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\HTMLAssertionGui.java,org.apache.jmeter.assertions.gui.HTMLAssertionGui,class,11,24,8,58,36,12,0,10,2,0,0,0,0,0,12,4,0,12,0,0,4,0,11,203,2,0,0,3,8,26,13,40,1,28,2,0,0,0,126,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\JSONPathAssertionGui.java,org.apache.jmeter.assertions.gui.JSONPathAssertionGui,class,10,9,8,34,8,8,0,8,0,0,0,0,0,0,7,1,0,7,0,0,1,0,7,97,2,0,0,0,0,9,6,16,0,11,1,0,0,0,66,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\MD5HexAssertionGUI.java,org.apache.jmeter.assertions.gui.MD5HexAssertionGUI,class,7,9,8,20,9,7,0,6,1,0,0,0,0,0,2,1,0,2,0,0,1,0,5,61,2,0,2,0,1,5,5,8,0,7,1,0,0,0,44,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-jmeter\apache-jmeter-5.1\src\components\org\apache\jmeter\assertions\gui\SizeAssertionGui.java,org.apache.jmeter.assertions.gui.SizeAssertionGui,class,9,27,8,47,40,13,0,9,4,0,0,0,0,0,14,1,0,14,0,0,1,0,16,194,6,0,6,0,0,17,4,33,0,25,1,0,0,0,118,1
