file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-app\src\main\java\org\apache\tika\cli\TikaCLI.java,org.apache.tika.cli.TikaCLI,class,28,102,6,78,80,16,3,3,13,0,0,0,0,0,25,1,0,25,0,0,12,0,11,773,7,9,1,2,8,138,12,84,10,52,3,17,6,0,345,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-app\src\main\java\org\apache\tika\gui\ParsingTransferHandler.java,org.apache.tika.gui.ParsingTransferHandler,class,2,23,2,16,8,9,1,7,2,0,0,0,0,0,5,3,0,5,0,0,3,0,1,93,7,3,0,3,0,5,1,9,0,9,2,0,0,0,76,0
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-app\src\main\java\org\apache\tika\gui\TikaGUI.java,org.apache.tika.gui.TikaGUI,class,17,40,7,84,121,18,1,6,12,0,0,0,0,0,12,1,0,12,0,0,12,0,13,452,5,1,2,9,0,70,15,51,4,49,3,2,2,0,290,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-app\src\test\java\org\apache\tika\cli\TikaCLITest.java,org.apache.tika.cli.TikaCLITest,class,2,18,2,15,0,16,0,16,0,0,0,0,0,0,5,0,0,5,0,0,0,0,17,121,0,0,0,1,0,56,3,28,13,25,1,0,0,0,106,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-bundle\src\test\java\org\apache\tika\bundle\BundleIT.java,org.apache.tika.bundle.BundleIT,class,12,2,1,16,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,73,1,0,0,1,0,29,0,9,0,9,1,0,0,0,49,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\config\LoadErrorHandler.java,org.apache.tika.config.LoadErrorHandler,interface,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,3,-1,3,0,0,81,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\config\ServiceLoader.java,org.apache.tika.config.ServiceLoader,class,4,34,1,36,44,16,4,12,1,0,0,0,0,0,7,4,0,7,0,0,6,0,9,186,12,4,3,4,0,15,2,28,4,22,4,0,1,0,166,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\config\TikaActivator.java,org.apache.tika.config.TikaActivator,class,9,6,1,9,2,5,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,41,1,0,0,0,0,0,1,7,0,6,1,0,0,0,56,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\config\TikaConfig.java,org.apache.tika.config.TikaConfig,class,19,59,1,53,239,26,10,16,10,0,0,0,0,0,3,0,0,3,0,0,3,0,30,286,21,5,8,6,0,25,5,49,10,34,5,0,0,0,160,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\detect\AutoDetectReader.java,org.apache.tika.detect.AutoDetectReader,class,9,15,3,18,16,8,1,5,3,0,0,0,0,0,2,1,0,2,0,0,2,0,3,85,4,1,0,2,0,2,1,6,0,6,3,0,0,0,69,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\detect\CompositeDetector.java,org.apache.tika.detect.CompositeDetector,class,5,7,1,5,0,5,0,5,0,0,0,0,0,0,3,1,0,3,0,0,3,0,2,39,2,1,0,0,0,0,1,6,0,5,2,0,0,0,37,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.4\tika-core\src\main\java\org\apache\tika\detect\DefaultDetector.java,org.apache.tika.detect.DefaultDetector,class,5,8,2,9,1,7,1,6,1,0,0,0,0,0,2,1,0,2,0,0,2,0,4,60,3,0,0,0,0,0,1,4,0,4,1,1,0,0,90,1
