file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-app\src\main\java\org\apache\tika\cli\TikaCLI.java,org.apache.tika.cli.TikaCLI,class,27,102,6,77,80,16,3,3,13,0,0,0,0,0,24,0,0,24,0,0,11,0,11,753,7,9,1,2,8,138,12,83,10,51,3,17,6,0,336,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-app\src\main\java\org\apache\tika\gui\ParsingTransferHandler.java,org.apache.tika.gui.ParsingTransferHandler,class,2,23,2,16,8,9,1,7,2,0,0,0,0,0,5,3,0,5,0,0,3,0,1,93,7,3,0,3,0,5,1,9,0,9,2,0,0,0,76,0
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-app\src\main\java\org\apache\tika\gui\TikaGUI.java,org.apache.tika.gui.TikaGUI,class,17,40,7,84,121,18,1,6,12,0,0,0,0,0,12,1,0,12,0,0,12,0,13,452,5,1,2,9,0,70,15,51,4,49,3,2,2,0,290,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-app\src\test\java\org\apache\tika\cli\TikaCLITest.java,org.apache.tika.cli.TikaCLITest,class,2,16,2,14,0,14,0,14,0,0,0,0,0,0,5,0,0,5,0,0,0,0,15,100,0,0,0,1,0,40,3,24,11,21,1,0,0,0,92,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-bundle\src\test\java\org\apache\tika\bundle\BundleIT.java,org.apache.tika.bundle.BundleIT,class,12,2,1,16,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,73,1,0,0,1,0,29,0,9,0,9,1,0,0,0,49,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-core\src\main\java\org\apache\tika\config\LoadErrorHandler.java,org.apache.tika.config.LoadErrorHandler,interface,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,3,-1,3,0,0,81,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-core\src\main\java\org\apache\tika\config\ServiceLoader.java,org.apache.tika.config.ServiceLoader,class,3,33,1,34,37,15,4,11,1,0,0,0,0,0,7,4,0,7,0,0,6,0,8,164,10,4,3,4,0,15,1,27,4,21,4,0,0,0,159,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-core\src\main\java\org\apache\tika\config\TikaActivator.java,org.apache.tika.config.TikaActivator,class,9,5,1,8,2,5,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,35,1,0,0,0,0,0,0,4,0,4,0,0,0,0,53,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-core\src\main\java\org\apache\tika\config\TikaConfig.java,org.apache.tika.config.TikaConfig,class,19,59,1,53,239,26,10,16,10,0,0,0,0,0,3,0,0,3,0,0,3,0,30,286,21,5,8,6,0,25,5,49,10,34,5,0,0,0,160,1
C:\Users\user\Desktop\FIT4003\raw_sourcecode\apache-tika\apache-tika-1.2\tika-core\src\main\java\org\apache\tika\detect\AutoDetectReader.java,org.apache.tika.detect.AutoDetectReader,class,8,14,3,14,16,8,1,5,3,0,0,0,0,0,2,1,0,2,0,0,2,0,3,79,4,1,0,1,0,2,1,6,0,6,3,0,0,0,61,1
