project_name,version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
apache-storm,1.1.1,8.451030276252297,36.02353157803944,5.5215876099098695,21.267857416899712,430.8667288341773,12.21426373079309,4.443469841459774,11.33582980138741,1.9509811735586755,0.9842695639549793,0.0,0.5605123106005416,0.3496343878116922,0.40374937883579065,8.853820911871683,7.854000543467743,7.43102085391148,4.58000780926885,0.8224244258518429,0.0,8.09091408341936,0.0,8.454680511666142,928.9602292080717,14.798885398269988,3.1871225747540435,3.7246524247293658,1.9525948118489047,3.067349016997794,24.229065531266848,24.65178610797663,26.416908159536057,4.230068085174583,19.624910160267426,1.4632163129430331,1.4472106398582658,14.164004660327846,0.0,61.923517004068856,208.38533081924604
apache-storm,1.1.2,8.449013657019615,35.821912209636835,5.480661887429853,21.272943813489672,427.7190267599895,12.139167645843521,4.419788077170118,11.262195438884564,1.951715586595947,0.977403503465656,0.0,0.5567879237897616,0.3539012599449079,0.40075094472841905,8.823244736547448,7.836497058001982,7.420948750831729,4.546747991627511,0.8139543385474644,0.0,8.06363909129939,0.0,8.515212289678974,922.0773957766031,14.704388917856111,3.1877870633484835,3.7093476711502507,2.0924189993877396,3.0514769609559793,24.104098500149334,24.611189009887642,26.33015587918602,4.323851074991514,19.639715905250284,1.4704879617603537,1.4375191968251482,14.058109870170902,0.0,61.69449124701261,208.16570309454076
apache-storm,1.1.3,8.45553987550086,35.91237176900649,5.474917073485248,21.294730807578635,433.2805005587144,12.155273023712061,4.487644366034009,11.26180292842507,1.970440929660343,0.977101783443171,0.0,0.5561779678631616,0.3535113844057904,0.40031238851522843,8.852024832822819,7.869983869906816,7.457380357647023,4.54263777311715,0.8146933568098442,0.0,8.095797869192232,0.0,8.715742422298831,921.0904228492521,14.711014079077353,3.1516304405087534,3.7057050671967584,2.0832356885027083,3.076411295703438,24.12473280912371,24.60324060333753,26.26580822613747,4.294862421658379,19.586571572139437,1.4691570496784434,1.4406396548201352,14.042598802048781,0.0,61.84404268652631,207.94594653040048
apache-storm,1.1.4,8.454871656735312,35.94194778124035,5.474917073485248,21.314309008256227,435.2575350034064,12.162595311060162,4.507222793487622,11.268607707152475,1.9704963398170603,0.977101783443171,0.0,0.5561779678631616,0.3535113844057904,0.39205472896751475,8.851937111868306,7.873854275702395,7.457380357647023,4.542236885809831,0.8146933568098442,0.0,8.096021100694,0.0,8.733135617933371,921.0971097825202,14.724222292428744,3.1545179135014214,3.7057050671967584,2.0832356885027083,3.076411295703438,24.1331254306749,24.61440605910876,26.272040205712216,4.293751567877948,19.592807665095386,1.4697974951465618,1.4406396548201352,14.042598802048781,0.0,61.81815178114886,207.94594653040048
apache-storm,1.2.0,8.419419232542685,35.422822511479794,5.4135414159957715,21.242672120774987,422.33667616697727,12.033308599350272,4.393979584858763,11.15661537520522,2.020987336224441,1.024229963814259,0.0,0.5891537451476517,0.34911848079856717,0.3953703022474575,8.830928757026726,7.837130978825979,7.427446706383728,4.531381910496575,0.8254001668581131,0.0,8.061508489473216,0.0,8.486561751007144,909.7111206940214,14.539238272021928,3.1606458033490785,3.6882590911726383,2.0792923832940238,3.020608750904954,23.89713876194228,24.308794827867473,26.100749624486326,4.280493269459872,19.53983201127408,1.4690369966282824,1.4294593770066113,13.87040983978214,0.0,61.479607109536516,210.43407232134075
apache-storm,1.2.1,8.420813067220813,35.422822511479794,5.413773917691883,21.23875817300274,422.33667616697727,12.033308599350272,4.393979584858763,11.15661537520522,2.020987336224441,1.024229963814259,0.0,0.5891537451476517,0.34911848079856717,0.3953703022474575,8.830928757026726,7.837130978825979,7.427446706383728,4.531381910496575,0.8254001668581131,0.0,8.061508489473216,0.0,8.486561751007144,909.7130849517966,14.539238272021928,3.1606458033490785,3.6882590911726383,2.0792923832940238,3.020608750904954,23.89713876194228,24.308794827867473,26.100749624486326,4.280493269459872,19.53983201127408,1.4690369966282824,1.4294593770066113,13.870398144460399,0.0,61.48425483796883,210.43407232134075
apache-storm,1.2.2,8.421886565393143,35.486166973451496,5.4055028022026,21.25916291682516,426.89743866753116,12.039836036192483,4.460024413181786,11.149053044057498,2.037667932091739,1.0230680894258948,0.0,0.5880574963339695,0.348464247584582,0.39463417391087247,8.847224138042282,7.864009614742747,7.457449503105962,4.520221585738183,0.825430702595875,0.0,8.084024600632414,0.0,8.69850244416014,908.0435202153834,14.535082352104785,3.128164115227713,3.682054617420565,2.0689757899236283,3.0433638628347444,23.909804088815008,24.281044816052674,26.055379238333796,4.261579181141962,19.517697717413277,1.4693102350218763,1.432970195176526,13.844434843623306,0.0,61.606585238438335,210.05662018050424
apache-storm,1.2.3,7.186286082237488,36.599429133474516,1.205232894008006,21.388741512285776,434.9805143360238,12.188974982654857,4.509994996206224,11.163889024570581,2.0883928677280865,1.0331524394770368,0.0,0.5882137287740575,0.3485574843320897,0.386595679021922,8.90887723052179,7.915541722657665,7.456229227890764,4.640530699250151,0.8256481876274209,0.0,8.138541960609155,0.0,8.786286405877409,931.1443973511336,14.815073770143162,3.142236958131769,3.8200286764608093,2.0808886381685445,4.030880362616872,24.022032265842373,25.8265364172977,26.831910342968015,6.212140338780524,19.243435683781264,1.4704569748075502,1.433831769875575,13.848141499633709,0.0,61.1343168576085,210.1104179761564
apache-storm,2.0.0,8.563783970837939,41.54350640256517,1.2074987747029164,32.83407197277244,481.85987806929796,13.323140900925251,4.859608997306961,11.586257821848054,3.274722404322536,0.949709890610483,0.14343592243614414,0.580635422788604,0.31018259750342797,0.32796008113965247,8.662358446238827,7.042074927488442,6.383794945445192,5.538142343269428,1.1246065404749115,0.0,7.664433851735394,0.0,17.628891829444886,925.4221118457257,15.905556901913041,4.1038291956651864,4.19640872793065,2.5497337606567694,4.557698474629949,23.199173557248642,26.14737172026359,34.79877638751175,6.804114667379806,26.635036341261245,1.4760358457694303,1.3208164273083303,13.800427470775157,1.7706113097519192,66.58191424935222,193.36284174998895
apache-storm,2.1.0,8.618859701434104,41.609126505827895,1.2071713199369494,33.176071645492534,486.29190228755937,13.324954171880343,4.839040772781699,11.568687987468886,3.3134032751627926,0.9464340999919705,0.14437380166458258,0.5785407821058118,0.30972359763163887,0.32677679639437074,8.664708974728068,7.044485830094737,6.388001259534214,5.535813612040422,1.1204238299072624,0.0,7.676418900853229,0.0,17.66587117389773,922.3890407818939,15.897940593766627,4.12995239528459,4.198521893580359,2.5704380060845433,4.557470003903788,23.38727473108804,26.60097338981153,35.25263468837519,6.8899608587360035,27.122288307713703,1.47839722885365,1.3155317443819132,13.751447170380803,1.7723522759580685,66.64586058905951,194.82349527192454
