name,version,n_clusters,affinity,linkage,n_MoJo,mojoFM
knowm-XChange,4.3.7,50,euclidean,single,886,64.92478226444972
knowm-XChange,4.3.8,50,cosine,single,1012,59.936658749010284
knowm-XChange,4.3.9,50,cosine,single,1199,52.533650039588274
hazelcast-hazelcast,3.11.3,50,cosine,single,262,95.90561025160181
hazelcast-hazelcast,3.11.4,50,cosine,single,264,95.87435536802626
hazelcast-hazelcast,3.12,50,cosine,single,942,85.27894983591186
hazelcast-hazelcast,3.12.1,50,cosine,single,951,85.13830285982185
hazelcast-hazelcast,3.12.2,50,cosine,single,946,85.21644006876075
hazelcast-hazelcast,3.8.9,50,cosine,single,208,96.7494921081419
hazelcast-hazelcast,3.9,50,cosine,single,566,91.15486794811689
hazelcast-hazelcast,3.9.1,50,cosine,single,574,91.02984841381466
hazelcast-hazelcast,3.9.2,50,cosine,single,586,90.84231911236131
hazelcast-hazelcast,3.9.3,50,cosine,single,603,90.57665260196906
cryptomator-cryptomator,1.4.14,50,l1,complete,42,77.04918032786885
cryptomator-cryptomator,1.4.15,50,euclidean,complete,44,75.95628415300546
cryptomator-cryptomator,1.4.16,50,euclidean,complete,45,75.40983606557377
cryptomator-cryptomator,1.4.2,50,l2,complete,34,81.4207650273224
cryptomator-cryptomator,1.4.3,50,l2,average,33,81.9672131147541
cryptomator-cryptomator,1.4.4,50,euclidean,complete,35,80.87431693989072
cryptomator-cryptomator,1.4.5,50,euclidean,complete,32,82.5136612021858
cryptomator-cryptomator,1.4.6,50,cosine,complete,40,78.14207650273224
cryptomator-cryptomator,1.4.7,50,euclidean,average,38,79.23497267759562
cryptomator-cryptomator,1.4.8,50,l2,average,38,79.23497267759562
btraceio-btrace,1.3.2,250,l2,complete,84,76.66666666666666
btraceio-btrace,1.3.3,250,l2,complete,84,76.66666666666666
btraceio-btrace,1.3.4,250,l2,complete,165,54.16666666666667
btraceio-btrace,1.3.5,50,l2,single,170,52.77777777777778
btraceio-btrace,1.3.6,50,euclidean,single,178,50.55555555555556
btraceio-btrace,1.3.7,50,l2,single,175,51.388888888888886
btraceio-btrace,1.3.8,50,euclidean,single,177,50.83333333333333
btraceio-btrace,1.3.8.1,50,cosine,single,190,47.22222222222222
btraceio-btrace,1.3.8.2,50,cosine,single,194,46.111111111111114
btraceio-btrace,1.3.8.3,250,l1,complete,196,45.55555555555556
auth0-java-jwt,3.7.0,50,euclidean,complete,17,84.82142857142857
auth0-java-jwt,3.8.0,50,euclidean,complete,18,83.92857142857143
auth0-java-jwt,3.8.1,50,euclidean,complete,17,84.82142857142857
auth0-java-jwt,3.8.2,50,l2,single,18,83.92857142857143
oblac-jodd,5.0.11,50,cosine,single,260,89.52035469568722
oblac-jodd,5.0.12,50,cosine,single,252,89.8428053204353
oblac-jodd,5.0.13,50,cosine,single,275,88.91575977428457
oblac-jodd,5.0.2,50,cosine,single,251,89.88311164852882
oblac-jodd,5.0.3,50,cosine,single,238,90.40709391374446
oblac-jodd,5.0.4,50,cosine,single,237,90.44740024183797
oblac-jodd,5.0.5,50,cosine,single,226,90.89076985086658
oblac-jodd,5.0.6,50,cosine,single,183,92.62394195888754
oblac-jodd,5.0.7,50,cosine,single,183,92.62394195888754
oblac-jodd,5.0.8,50,cosine,single,177,92.86577992744861
javaparser-javaparser,3.14.11,50,cosine,single,151,91.39110604332953
javaparser-javaparser,3.14.12,50,cosine,single,143,91.84720638540479
javaparser-javaparser,3.14.13,50,cosine,single,129,92.64538198403649
javaparser-javaparser,3.14.14,50,l1,single,114,93.5005701254276
javaparser-javaparser,3.14.2,50,l1,single,104,94.07069555302166
javaparser-javaparser,3.14.3,50,l1,single,107,93.89965792474344
javaparser-javaparser,3.14.4,50,l1,single,107,93.89965792474344
javaparser-javaparser,3.14.5,50,l1,single,114,93.5005701254276
javaparser-javaparser,3.14.7,50,l1,single,114,93.5005701254276
javaparser-javaparser,3.14.8,50,l1,single,115,93.44355758266819
iSoron-uhabits,1.6.2,50,cosine,average,245,62.01550387596899
iSoron-uhabits,1.7.0,50,cosine,single,245,62.01550387596899
iSoron-uhabits,1.7.1,50,cosine,single,249,61.3953488372093
iSoron-uhabits,1.7.11,50,cosine,single,279,56.744186046511636
iSoron-uhabits,1.7.2,50,cosine,single,245,62.01550387596899
iSoron-uhabits,1.7.3,50,cosine,average,249,61.3953488372093
iSoron-uhabits,1.7.4,50,cosine,average,248,61.55038759689923
iSoron-uhabits,1.7.5,50,l2,single,249,61.3953488372093
iSoron-uhabits,1.7.6,300,euclidean,complete,10,98.44961240310077
iSoron-uhabits,1.7.8,300,l1,complete,9,98.6046511627907
oracle-opengrok,1.2.20,50,l1,single,144,90.94908862350722
oracle-opengrok,1.2.21,50,l1,single,144,90.94908862350722
oracle-opengrok,1.2.22,50,l1,single,142,91.07479572595851
oracle-opengrok,1.2.23,50,l1,single,144,90.94908862350722
oracle-opengrok,1.2.24,50,manhattan,single,141,91.13764927718417
oracle-opengrok,1.2.25,50,cosine,single,140,91.2005028284098
oracle-opengrok,1.2.8,50,cosine,single,144,90.94908862350722
oracle-opengrok,1.2.9,50,cosine,single,144,90.94908862350722
oracle-opengrok,1.3.0,50,l1,single,140,91.2005028284098
oracle-opengrok,1.3.1,50,cosine,single,105,93.40037712130736
lettuce-io-lettuce-core,5.1.4,50,cosine,single,344,51.61744022503516
lettuce-io-lettuce-core,5.1.5,50,cosine,single,342,51.89873417721519
lettuce-io-lettuce-core,5.1.6,50,l2,single,346,51.33614627285513
lettuce-io-lettuce-core,5.1.7,50,cosine,single,343,51.75808720112518
lettuce-io-lettuce-core,5.1.8,50,l2,single,344,51.61744022503516
querydsl-querydsl,4.1.0,50,euclidean,single,170,92.21255153458543
querydsl-querydsl,4.1.1,50,euclidean,single,171,92.16674301420065
querydsl-querydsl,4.1.2,50,l2,single,148,93.22033898305084
querydsl-querydsl,4.1.3,50,l1,single,118,94.5945945945946
querydsl-querydsl,4.1.4,50,l1,single,119,94.5487860742098
querydsl-querydsl,4.2.0,50,l1,single,128,94.13650939074668
Twitter4J-Twitter4J,4.0.4,50,cosine,average,149,72.04502814258912
Twitter4J-Twitter4J,4.0.5,250,euclidean,single,146,72.6078799249531
Twitter4J-Twitter4J,4.0.6,250,euclidean,single,143,73.17073170731707
web3j-web3j,4.1.0,50,cosine,single,147,76.59235668789809
web3j-web3j,4.1.1,50,cosine,single,135,78.5031847133758
web3j-web3j,4.2.0,50,cosine,single,151,75.95541401273886
web3j-web3j,4.3.0,50,cosine,single,168,73.2484076433121
web3j-web3j,4.4.0,50,cosine,single,160,74.52229299363057
web3j-web3j,4.4.1,50,cosine,single,169,73.08917197452229
web3j-web3j,4.5.0,50,cosine,single,176,71.97452229299364
web3j-web3j,4.5.1,50,cosine,single,164,73.88535031847134
web3j-web3j,4.5.2,50,cosine,single,165,73.72611464968153
web3j-web3j,4.5.4,50,cosine,single,153,75.63694267515923
ZieIony-Carbon,0.7.2,50,cosine,complete,55,75.87719298245614
ZieIony-Carbon,0.7.3,50,manhattan,single,60,73.6842105263158
ZieIony-Carbon,0.7.4,50,cosine,single,61,73.24561403508771
ZieIony-Carbon,0.8.0,50,cosine,single,62,72.80701754385966
ZieIony-Carbon,0.9.0,50,cosine,single,58,74.56140350877193
immutables-immutables,2.6.0,50,cosine,single,199,71.15942028985506
immutables-immutables,2.6.1,50,cosine,single,182,73.62318840579711
immutables-immutables,2.6.2,50,cosine,single,181,73.76811594202898
immutables-immutables,2.6.3,50,cosine,single,169,75.5072463768116
immutables-immutables,2.7.0,50,cosine,single,162,76.52173913043478
immutables-immutables,2.7.1,50,cosine,single,161,76.66666666666666
immutables-immutables,2.7.2,50,cosine,single,171,75.21739130434783
immutables-immutables,2.7.3,50,cosine,single,177,74.34782608695652
immutables-immutables,2.7.4,50,cosine,single,175,74.63768115942028
immutables-immutables,2.7.5,50,cosine,single,180,73.91304347826086
pmd-pmd,6.16.0,50,cosine,single,1046,63.554006968641104
pmd-pmd,6.17.0,50,cosine,single,620,78.397212543554
pmd-pmd,6.18.0,50,cosine,single,757,73.62369337979094
pmd-pmd,6.2.0,50,l1,single,164,94.28571428571428
pmd-pmd,6.3.0,50,l1,single,138,95.19163763066202
pmd-pmd,6.4.0,50,cosine,single,148,94.84320557491289
pmd-pmd,6.5.0,50,cosine,single,145,94.94773519163763
pmd-pmd,6.6.0,50,cosine,single,172,94.00696864111498
pmd-pmd,6.7.0,50,cosine,single,175,93.90243902439023
pmd-pmd,6.8.0,50,cosine,single,175,93.90243902439023
ionic-team-capacitor,0.0.110,50,cosine,complete,9,98.88475836431226
ionic-team-capacitor,0.0.111,50,cosine,complete,8,99.00867410161091
ionic-team-capacitor,0.0.112,50,euclidean,single,8,99.00867410161091
ionic-team-capacitor,0.0.113,50,euclidean,single,8,99.00867410161091
ionic-team-capacitor,1.0.0,50,l2,complete,31,96.15861214374225
ionic-team-capacitor,1.1.0,50,l2,single,31,96.15861214374225
ionic-team-capacitor,1.1.1,50,euclidean,average,32,96.03469640644362
ionic-team-capacitor,1.2.0,50,cosine,single,29,96.40644361833954
cglib-cglib,3.2.7,200,euclidean,complete,10,95.96774193548387
cglib-cglib,3.2.8,200,euclidean,complete,17,93.14516129032258
cglib-cglib,3.2.9,200,euclidean,complete,20,91.93548387096774
raphw-byte-buddy,1.9.14,50,cosine,single,127,89.46932006633499
raphw-byte-buddy,1.9.15,50,cosine,single,127,89.46932006633499
raphw-byte-buddy,1.9.16,50,cosine,single,124,89.71807628524047
raphw-byte-buddy,1.9.2,50,cosine,single,122,89.88391376451078
raphw-byte-buddy,1.9.3,50,manhattan,single,121,89.96683250414593
raphw-byte-buddy,1.9.4,50,l1,single,133,88.97180762852405
raphw-byte-buddy,1.9.5,50,manhattan,single,139,88.47429519071311
raphw-byte-buddy,1.9.6,50,manhattan,single,141,88.30845771144278
raphw-byte-buddy,1.9.7,50,manhattan,single,141,88.30845771144278
raphw-byte-buddy,1.9.8,50,manhattan,single,137,88.64013266998342
quarkusio-quarkus,0.17.0,50,cosine,single,879,59.97267759562841
quarkusio-quarkus,0.18.0,50,cosine,single,839,61.79417122040073
quarkusio-quarkus,0.19.0,50,euclidean,single,804,63.387978142076506
quarkusio-quarkus,0.19.1,50,euclidean,single,804,63.387978142076506
quarkusio-quarkus,0.20.0,50,euclidean,single,870,60.38251366120219
quarkusio-quarkus,0.21.0,50,cosine,single,911,58.515482695810576
quarkusio-quarkus,0.21.1,50,euclidean,single,636,71.03825136612022
quarkusio-quarkus,0.21.2,50,l1,single,536,75.591985428051
quarkusio-quarkus,0.22,50,l1,single,449,79.55373406193078
quarkusio-quarkus,0.23.0,50,euclidean,single,762,65.30054644808743
uber-NullAway,0.6.5,50,euclidean,average,29,80.92105263157895
uber-NullAway,0.6.6,50,l1,average,33,78.28947368421053
uber-NullAway,0.7.0,50,euclidean,complete,38,75.0
uber-NullAway,0.7.1,50,euclidean,complete,36,76.31578947368422
uber-NullAway,0.7.2,50,l1,complete,36,76.31578947368422
uber-NullAway,0.7.3,50,l2,single,36,76.31578947368422
uber-NullAway,0.7.4,50,euclidean,average,42,72.36842105263158
uber-NullAway,0.7.5,50,euclidean,complete,41,73.02631578947368
uber-NullAway,0.7.6,50,euclidean,average,49,67.76315789473684
uber-NullAway,0.7.7,50,euclidean,average,48,68.42105263157895
coobird-thumbnailator,0.3.9,50,l1,single,40,83.60655737704919
coobird-thumbnailator,0.4.0,50,l1,single,47,80.73770491803278
coobird-thumbnailator,0.4.1,50,l2,complete,48,80.32786885245902
coobird-thumbnailator,0.4.2,50,l1,single,46,81.14754098360656
coobird-thumbnailator,0.4.3,50,cosine,complete,54,77.8688524590164
coobird-thumbnailator,0.4.4,50,l2,complete,57,76.63934426229508
coobird-thumbnailator,0.4.5,50,cosine,single,50,79.50819672131148
coobird-thumbnailator,0.4.6,50,manhattan,single,53,78.27868852459017
coobird-thumbnailator,0.4.7,50,euclidean,complete,56,77.04918032786885
crate-crate,3.3.1,50,euclidean,single,235,91.57404087486555
crate-crate,3.3.2,50,euclidean,single,234,91.60989602007888
crate-crate,3.3.3,50,cosine,single,240,91.39476514879885
crate-crate,3.3.4,50,cosine,single,234,91.60989602007888
crate-crate,3.3.5,50,cosine,single,230,91.75331660093224
crate-crate,4.0.0,50,cosine,single,2065,25.959125134456794
crate-crate,4.0.1,50,cosine,single,2065,25.959125134456794
crate-crate,4.0.2,50,cosine,single,2062,26.066690570096807
crate-crate,4.0.3,50,cosine,single,2062,26.066690570096807
crate-crate,4.0.4,50,cosine,single,1920,31.15812119039082
alibaba-jetcache,2.5.12,200,manhattan,average,50,82.14285714285714
alibaba-jetcache,2.5.13,200,euclidean,complete,55,80.35714285714286
alibaba-jetcache,2.5.14,200,euclidean,complete,58,79.28571428571428
alibaba-jetcache,2.5.2,200,euclidean,average,34,87.85714285714286
alibaba-jetcache,2.5.3,200,l2,single,39,86.07142857142858
alibaba-jetcache,2.5.4,200,euclidean,complete,38,86.42857142857143
alibaba-jetcache,2.5.5,200,cosine,average,45,83.92857142857143
alibaba-jetcache,2.5.6,200,euclidean,complete,47,83.21428571428572
alibaba-jetcache,2.5.7,200,cosine,complete,53,81.07142857142857
alibaba-jetcache,2.5.8,200,l1,complete,51,81.78571428571428
