file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\AbstractElementProcessor.java,org.apache.isis.viewer.scimpi.dispatcher.AbstractElementProcessor,class,6,5,1,4,1,3,0,1,0,2,0,0,0,0,2,1,0,2,0,0,2,0,2,26,2,0,0,1,0,2,0,5,2,4,2,0,0,0,44,1025
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\AbstractObjectProcessor.java,org.apache.isis.viewer.scimpi.dispatcher.AbstractObjectProcessor,class,12,5,2,11,3,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,2,0,6,1,5,2,0,0,0,29,1025
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\action\ActionAction.java,org.apache.isis.viewer.scimpi.dispatcher.action.ActionAction,class,33,45,1,67,43,10,1,5,3,2,0,0,0,0,2,1,1,1,0,0,2,0,13,202,7,3,6,2,1,27,9,60,19,49,4,0,0,0,124,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\action\Attributes.java,org.apache.isis.viewer.scimpi.dispatcher.action.Attributes,class,6,23,1,22,13,11,1,11,0,0,0,0,0,0,4,2,0,4,0,0,4,0,2,93,12,2,5,0,1,8,9,23,5,21,3,0,0,0,59,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\action\PropertyException.java,org.apache.isis.viewer.scimpi.dispatcher.action.PropertyException,class,1,4,5,0,6,4,0,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,13,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\action\RequiredPropertyException.java,org.apache.isis.viewer.scimpi.dispatcher.action.RequiredPropertyException,class,1,4,5,0,6,4,0,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\Action.java,org.apache.isis.viewer.scimpi.dispatcher.Action,interface,3,4,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,15,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\BlockContent.java,org.apache.isis.viewer.scimpi.dispatcher.BlockContent,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\context\DefaultOidObjectMapping.java,org.apache.isis.viewer.scimpi.dispatcher.context.DefaultOidObjectMapping,class,32,59,1,71,146,20,0,10,6,4,0,0,0,0,3,1,0,3,0,0,3,0,3,267,20,8,9,3,7,12,2,47,6,46,4,0,0,0,106,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-isis\apache-isis-1.7.0\component\viewer\scimpi\dispatcher\src\main\java\org\apache\isis\viewer\scimpi\dispatcher\context\DefaultVersionMapping.java,org.apache.isis.viewer.scimpi.dispatcher.context.DefaultVersionMapping,class,3,2,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0,0,0,0,0,1,1,0,1,0,0,0,0,9,1
