file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\docker\shared\src\main\java\HelloWorld.java,HelloWorld,class,2,1,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,class,6,13,2,25,19,7,5,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,71,2,0,0,0,0,16,0,5,1,4,3,0,0,0,80,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\AccessLevel.java,lombok.AccessLevel,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\AsmUtil.java,lombok.bytecode.AsmUtil,class,5,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,2,3,0,3,0,1,0,0,25,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,class,4,120,1,28,72,29,0,15,14,0,0,0,0,0,24,18,0,24,0,0,24,0,8,319,49,15,36,0,21,20,85,86,26,74,2,0,0,0,195,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\FixedClassWriter.java,lombok.bytecode.FixedClassWriter,class,2,4,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,1,0,1,0,0,0,0,1,0,0,0,17,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\PoolConstantsApp.java,lombok.bytecode.PoolConstantsApp,class,6,12,2,15,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,6,1,1,1,0,7,8,5,0,5,2,0,1,0,56,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\PostCompilerApp.java,lombok.bytecode.PostCompilerApp,class,7,27,2,32,36,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,121,8,4,2,3,0,11,11,14,2,14,2,0,1,0,80,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\PreventNullAnalysisRemover.java,lombok.bytecode.PreventNullAnalysisRemover,class,11,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,0,2,2,4,0,4,0,1,1,0,52,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\bytecode\SneakyThrowsRemover.java,lombok.bytecode.SneakyThrowsRemover,class,10,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,2,0,0,0,0,2,2,4,0,4,0,1,1,0,110,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\ConfigurationKeys.java,lombok.ConfigurationKeys,class,11,1,1,0,0,1,0,0,1,0,0,0,0,0,65,65,65,0,0,0,65,0,0,77,0,0,0,0,0,130,0,65,0,65,0,65,0,0,300,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\AgentLauncher.java,lombok.core.AgentLauncher,class,3,3,2,7,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3,47,0,1,0,1,0,0,0,3,0,3,2,0,3,0,61,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\AnnotationProcessor.java,lombok.core.AnnotationProcessor,class,5,21,4,32,3,6,3,4,2,0,0,0,0,0,3,0,0,3,0,0,3,0,7,154,7,6,0,1,0,7,2,16,2,13,2,0,3,0,140,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\AnnotationValues.java,lombok.core.AnnotationValues,class,15,114,4,67,137,23,4,19,4,0,0,0,0,0,4,0,0,4,0,0,3,0,19,348,45,7,37,3,15,14,22,44,4,41,5,1,2,0,274,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\AST.java,lombok.core.AST,class,15,90,1,52,494,33,0,11,9,12,0,2,3,0,10,2,0,9,0,0,6,0,10,276,38,12,21,3,2,10,14,40,2,32,3,0,1,0,285,1025
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\Augments.java,lombok.core.Augments,class,2,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,17
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\CleanupRegistry.java,lombok.core.CleanupRegistry,class,2,3,1,4,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,35,0,1,0,0,0,0,0,2,0,2,1,0,1,0,20,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\CleanupTask.java,lombok.core.CleanupTask,interface,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\AllowHelper.java,lombok.core.configuration.AllowHelper,class,1,2,1,2,1,2,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,17
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\BubblingConfigurationResolver.java,lombok.core.configuration.BubblingConfigurationResolver,class,7,14,1,12,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,41,4,3,3,0,0,1,0,6,0,5,2,0,0,0,19,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\CallSuperType.java,lombok.core.configuration.CallSuperType,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationApp.java,lombok.core.configuration.ConfigurationApp,class,17,71,2,71,57,14,0,7,7,0,0,0,0,0,4,2,0,4,0,0,2,0,6,311,23,15,9,1,2,46,13,56,4,45,3,4,1,0,149,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationDataType.java,lombok.core.configuration.ConfigurationDataType,class,6,15,1,12,0,7,3,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,2,154,8,0,1,0,2,5,2,13,4,11,2,7,0,0,53,17
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationKey.java,lombok.core.configuration.ConfigurationKey,class,3,14,1,11,1,10,3,8,2,0,0,0,4,0,7,3,0,7,0,0,6,0,5,60,7,0,2,0,0,9,0,9,3,8,1,0,0,0,58,1025
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationKeysLoader.java,lombok.core.configuration.ConfigurationKeysLoader,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,23,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationParser.java,lombok.core.configuration.ConfigurationParser,class,7,18,1,24,0,2,0,2,0,0,0,0,0,0,3,2,0,3,0,0,2,0,3,77,0,1,5,1,0,22,10,21,4,15,2,0,1,0,63,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationProblemReporter.java,lombok.core.configuration.ConfigurationProblemReporter,interface,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,15,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationResolver.java,lombok.core.configuration.ConfigurationResolver,interface,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,5,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationResolverFactory.java,lombok.core.configuration.ConfigurationResolverFactory,interface,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationSource.java,lombok.core.configuration.ConfigurationSource,interface,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,20,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\ConfigurationValueParser.java,lombok.core.configuration.ConfigurationValueParser,interface,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,8,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\FileSystemSourceCache.java,lombok.core.configuration.FileSystemSourceCache,class,8,30,1,36,28,9,2,2,5,0,0,0,1,0,9,6,0,9,0,0,8,0,12,172,14,1,4,4,0,7,7,30,7,24,2,3,1,0,104,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\FlagUsageType.java,lombok.core.configuration.FlagUsageType,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\StringConfigurationSource.java,lombok.core.configuration.StringConfigurationSource,class,7,5,1,9,0,3,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,56,2,1,0,0,0,0,0,3,0,3,2,1,0,0,31,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\configuration\TypeName.java,lombok.core.configuration.TypeName,class,1,6,1,2,0,5,1,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20,5,0,0,0,2,0,0,1,0,1,0,0,0,0,13,17
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\debug\AssertionLogger.java,lombok.core.debug.AssertionLogger,class,4,19,1,22,2,5,5,2,3,0,0,0,0,1,4,4,0,4,0,0,4,0,11,73,6,1,5,3,1,14,2,20,1,13,2,0,0,0,101,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\debug\DebugSnapshot.java,lombok.core.debug.DebugSnapshot,class,4,15,1,19,4,5,0,4,1,0,0,0,0,0,8,1,0,8,0,0,7,0,6,63,6,2,7,0,2,8,8,17,2,16,2,0,0,0,43,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\debug\DebugSnapshotStore.java,lombok.core.debug.DebugSnapshotStore,class,3,15,1,20,0,3,0,3,0,0,0,0,0,0,3,2,2,1,0,0,3,0,6,84,6,2,3,2,0,10,4,15,0,12,2,0,0,0,46,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\debug\HistogramTracker.java,lombok.core.debug.HistogramTracker,class,4,25,1,22,1,6,0,4,2,0,0,0,0,0,6,2,0,6,0,0,6,0,8,107,3,2,7,0,2,15,40,32,10,24,2,1,0,0,107,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\debug\ProblemReporter.java,lombok.core.debug.ProblemReporter,class,4,9,1,4,6,4,4,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,110,1,0,0,4,0,0,0,5,0,1,1,0,3,0,77,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\DiagnosticsReceiver.java,lombok.core.DiagnosticsReceiver,interface,1,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,18,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\GuavaTypeMap.java,lombok.core.GuavaTypeMap,class,0,4,1,3,1,2,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,31,1,0,0,0,0,33,0,3,0,3,0,0,0,0,19,17
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\handlers\HandlerUtil.java,lombok.core.handlers.HandlerUtil,class,24,88,1,61,276,24,23,20,4,0,0,0,0,0,3,3,3,0,0,0,3,0,44,467,37,4,16,0,4,256,26,59,10,43,2,0,0,0,252,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.6\src\core\lombok\core\handlers\InclusionExclusionUtils.java,lombok.core.handlers.InclusionExclusionUtils,class,25,72,1,45,15,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,169,7,7,8,0,3,29,3,32,3,22,4,1,1,0,112,1
