file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\docker\shared\src\main\java\HelloWorld.java,HelloWorld,main/1[java.lang.String[]],5,1,1,2,3,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,4,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,"registerPatchScripts/2[java.lang.instrument.Instrumentation,boolean]",86,2,2,3,6,0,1,2,86,0,0,0,0,0,0,1,0,0,0,0,0,13,10
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,patchExceptions/1[ScriptManager],95,3,1,7,3,0,0,1,95,0,0,0,0,10,0,0,0,0,0,0,0,8,10
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,"process/2[java.util.Set<? extends javax.lang.model.element.TypeElement>,javax.annotation.processing.RoundEnvironment]",65,0,4,6,12,1,1,2,65,0,0,0,0,0,0,2,0,3,0,0,0,24,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,"premain/2[java.lang.String,java.lang.instrument.Instrumentation]",82,1,1,1,3,0,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,6,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,retTrue/0,104,0,1,0,3,1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,init/1[javax.annotation.processing.ProcessingEnvironment],50,2,3,9,14,0,1,1,50,0,0,0,0,5,0,2,1,1,0,0,0,37,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,"agentmain/2[java.lang.String,java.lang.instrument.Instrumentation]",78,1,1,1,3,0,0,2,78,0,0,0,0,0,0,0,0,0,0,0,0,6,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\AsmUtil.java,lombok.bytecode.AsmUtil,AsmUtil/0,32,0,1,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,2
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\AsmUtil.java,lombok.bytecode.AsmUtil,fixJSRInlining/1[byte[]],36,5,1,2,12,1,3,1,36,0,0,0,0,0,2,3,0,0,1,0,0,20,8
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,getClassName/0,314,1,1,2,3,1,0,0,314,0,0,0,0,0,1,0,1,0,0,0,0,20,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsInteger/1[int],267,1,4,1,6,2,1,1,267,1,2,0,0,0,1,1,0,1,0,0,0,33,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesMethod/3[java.lang.String,java.lang.String,java.lang.String]",205,1,7,4,10,4,3,3,205,1,4,0,0,0,2,3,1,1,0,0,0,49,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsUtf8/1[java.lang.String],142,1,1,1,3,1,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,29,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,readLong/1[int],290,1,1,1,4,1,1,1,290,0,0,0,2,0,3,1,2,0,0,0,0,8,2
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsFloat/1[float],279,1,6,2,10,2,3,1,279,1,2,0,1,0,1,3,0,2,0,0,0,34,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesMethod/2[java.lang.String,java.lang.String]",184,1,7,4,13,4,4,2,184,1,4,0,0,0,2,4,1,2,0,0,0,54,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,usesClass/1[java.lang.String],155,1,1,1,3,1,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,55,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,getClassName/1[int],414,1,2,1,4,2,0,1,414,0,0,0,0,0,1,0,0,0,0,0,0,6,2
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.4\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,readInteger/1[int],299,1,1,1,3,1,0,1,299,0,0,0,0,0,0,0,0,0,0,0,0,4,2
