file,class,method,variable,usage
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,findClass/1[java.lang.String],maxPoolSize,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,read32/1[int],byteCode,4
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsUtf8/1[java.lang.String],NOT_FOUND,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesField/2[java.lang.String,java.lang.String]",types,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesField/2[java.lang.String,java.lang.String]",offsets,3
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesField/2[java.lang.String,java.lang.String]",FIELD,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesField/2[java.lang.String,java.lang.String]",NOT_FOUND,2
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,"usesField/2[java.lang.String,java.lang.String]",maxPoolSize,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsFloat/1[float],types,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsFloat/1[float],FLOAT,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.8\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,containsFloat/1[float],maxPoolSize,1
