file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\docker\shared\src\main\java\HelloWorld.java,HelloWorld,class,2,1,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\experimental\src\lombok\javac\disableCheckedExceptions\DisableCheckedExceptionsAgent.java,lombok.javac.disableCheckedExceptions.DisableCheckedExceptionsAgent,class,6,13,2,25,19,7,5,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,71,2,0,0,0,0,16,0,5,1,4,3,0,0,0,80,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\AccessLevel.java,lombok.AccessLevel,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\AsmUtil.java,lombok.bytecode.AsmUtil,class,5,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,2,3,0,3,0,1,0,0,25,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\ClassFileMetaData.java,lombok.bytecode.ClassFileMetaData,class,3,120,1,29,72,29,0,15,14,0,0,0,0,0,24,18,0,24,0,0,24,0,8,318,49,15,36,0,21,20,83,82,26,73,2,0,0,0,195,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\FixedClassWriter.java,lombok.bytecode.FixedClassWriter,class,2,4,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,1,0,1,0,0,0,0,1,0,0,0,17,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\PoolConstantsApp.java,lombok.bytecode.PoolConstantsApp,class,6,12,2,15,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,6,1,1,1,0,7,8,5,0,5,2,0,1,0,56,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\PostCompilerApp.java,lombok.bytecode.PostCompilerApp,class,7,27,2,32,36,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,121,8,4,2,3,0,11,11,14,2,14,2,0,1,0,80,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\PreventNullAnalysisRemover.java,lombok.bytecode.PreventNullAnalysisRemover,class,11,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,0,2,2,4,0,4,0,1,1,0,52,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\rzwitserloot-lombok\rzwitserloot-lombok-1.18.0\src\core\lombok\bytecode\SneakyThrowsRemover.java,lombok.bytecode.SneakyThrowsRemover,class,10,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,2,0,0,0,0,2,2,4,0,4,0,1,1,0,110,1
