file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,"getValueAt/2[int,int]",217,2,1,1,3,1,0,2,217,0,0,0,0,0,0,0,0,0,0,0,0,43,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,insert/1[org.apache.log4j.spi.LoggingEvent],187,2,1,2,4,0,0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,24,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,AppenderTableModel/1[int],178,1,1,0,3,0,0,1,178,0,0,0,0,0,0,1,0,0,0,0,0,7,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,getRowCount/0,204,1,1,1,3,1,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,23,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,AppenderTable/0,124,1,1,1,3,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,doAppend/1[org.apache.log4j.spi.LoggingEvent],135,2,1,2,3,0,0,1,135,0,0,0,1,0,0,0,0,0,0,0,0,44,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,actionPerformed/1[java.awt.event.ActionEvent],238,2,1,1,5,0,1,1,238,0,0,0,0,2,0,1,1,0,0,0,0,8,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,JTableAddAction/1[AppenderTable],233,1,1,0,3,0,0,1,233,0,0,0,0,0,0,1,0,0,0,0,0,6,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,getColumnCount/0,196,0,1,0,3,1,0,0,196,0,0,0,0,0,1,0,0,0,0,0,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,main/1[java.lang.String[]],65,4,3,12,32,1,13,1,65,1,0,0,2,13,9,13,7,1,0,0,0,54,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"startPrefixMapping/2[java.lang.String,java.lang.String]",211,2,1,2,4,0,0,2,211,0,0,0,0,3,0,0,1,0,0,0,0,5,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"characters/3[char[],int,int]",133,3,1,2,4,0,0,3,133,0,0,0,0,2,0,0,1,0,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,startDocument/0,186,2,1,2,4,0,0,0,186,0,0,0,0,1,0,0,0,0,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,endDocument/0,140,2,1,2,4,0,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,DC/1[org.xml.sax.ContentHandler],126,1,1,0,3,0,0,1,126,0,0,0,0,0,0,1,0,0,0,0,0,5,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,skippedEntity/1[java.lang.String],180,2,1,2,4,0,0,1,180,0,0,0,0,2,0,0,1,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"processingInstruction/2[java.lang.String,java.lang.String]",168,2,1,2,4,0,0,2,168,0,0,0,0,1,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,endPrefixMapping/1[java.lang.String],154,2,1,2,4,0,0,1,154,0,0,0,0,2,0,0,1,0,0,0,0,4,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",148,2,1,2,4,0,0,3,148,0,0,0,0,4,0,0,1,0,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,main/1[java.lang.String[]],57,13,3,15,29,0,10,1,57,0,0,0,0,6,3,10,0,1,0,0,0,32,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",193,4,3,6,14,0,3,4,193,0,0,0,0,10,0,3,2,2,0,0,0,17,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,setDocumentLocator/1[org.xml.sax.Locator],174,3,1,2,4,0,0,1,174,0,0,0,0,1,0,0,0,0,0,0,0,4,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"ignorableWhitespace/3[char[],int,int]",161,3,1,2,4,0,0,3,161,0,0,0,0,1,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,"setOption/2[java.lang.String,java.lang.String]",185,0,2,2,6,0,0,2,185,0,0,0,0,0,0,1,0,1,0,0,0,22,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,getTimeInMillis/0,226,0,1,1,3,1,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,9,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,"DailyFileAppender/2[org.apache.log4j.Layout,java.lang.String]",107,1,1,0,3,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,25,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,rollToNextDay/0,234,0,1,2,7,0,0,0,234,0,0,0,0,0,5,0,0,0,0,0,0,14,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,getOptionStrings/0,175,1,1,2,3,1,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,26,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,"DailyFileAppender/3[org.apache.log4j.Layout,java.lang.String,boolean]",97,1,1,0,3,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,34,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,"setFile/2[java.lang.String,boolean]",123,2,3,6,14,2,2,2,123,0,1,0,0,2,0,5,1,1,0,0,0,59,33
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,subAppend/1[org.apache.log4j.spi.LoggingEvent],153,2,3,5,12,0,0,1,153,0,0,1,0,1,0,0,0,2,0,0,0,24,4
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.14\contribs\EirikLygre\DailyFileAppender1.java,org.apache.log4j.DailyFileAppenderCalendar,activateOptions/0,199,2,2,2,8,0,0,0,199,0,0,1,0,2,0,0,1,1,0,0,0,20,1
