file,class,method,line,cbo,wmc,rfc,loc,returns,variables,parameters,startLine,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,getRowCount/0,205,1,1,1,3,1,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,23,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,JTableAddAction/1[AppenderTable],234,1,1,0,3,0,0,1,234,0,0,0,0,0,0,1,0,0,0,0,0,6,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,doAppend/1[org.apache.log4j.spi.LoggingEvent],136,2,1,2,3,0,0,1,136,0,0,0,1,0,0,0,0,0,0,0,0,44,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,main/1[java.lang.String[]],66,4,3,12,32,1,13,1,66,1,0,0,2,13,9,13,7,1,0,0,0,54,9
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,AppenderTable/0,125,1,1,1,3,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,insert/1[org.apache.log4j.spi.LoggingEvent],188,2,1,2,4,0,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,24,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,AppenderTableModel/1[int],179,1,1,0,3,0,0,1,179,0,0,0,0,0,0,1,0,0,0,0,0,7,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,getColumnCount/0,197,0,1,0,3,1,0,0,197,0,0,0,0,0,1,0,0,0,0,0,0,7,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,actionPerformed/1[java.awt.event.ActionEvent],239,2,1,1,5,0,1,1,239,0,0,0,0,2,0,1,1,0,0,0,0,8,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\AppenderTable.java,JTableAddAction,"getValueAt/2[int,int]",218,2,1,1,3,1,0,2,218,0,0,0,0,0,0,0,0,0,0,0,0,43,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"processingInstruction/2[java.lang.String,java.lang.String]",169,2,1,2,4,0,0,2,169,0,0,0,0,1,0,0,0,0,0,0,0,3,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,DC/1[org.xml.sax.ContentHandler],127,1,1,0,3,0,0,1,127,0,0,0,0,0,0,1,0,0,0,0,0,5,0
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,endDocument/0,141,2,1,2,4,0,0,0,141,0,0,0,0,1,0,0,0,0,0,0,0,2,1
C:\Users\tanji\Desktop\FIT4003\raw_sourcecode\apache-log4j\apache-log4j-1.2.15\contribs\CekiGulcu\Transform.java,org.apache.log4j.xml.DC,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",149,2,1,2,4,0,0,3,149,0,0,0,0,4,0,0,1,0,0,0,0,9,1
